,Question,Answer
423,"1.	A view whose contents are computed and stored is called as _______
a)	Storage view
b)	Backup view
c)	Materialized view
d)	Advanced view
View Answer","Answer: c
Explanation: A view whose contents are computed and stored is called as a materialized view. I does not only store the query defining the view. "
424,"2.	The task of keeping a view up to date with the underlying data is called as ________
a)	View handling
b)	View maintenance
c)	View management
d)	None of the mentioned
View Answer","Answer: b
Explanation: The task of keeping a view up to date with the underlying data is called as view maintenance."
425,"3.	What is incremental materialized view maintenance?
a)	Modifying all the parts of the view
b)	Modifying only the affected parts of the view
c)	Not modifying the view
d)	None of the mentioned
View Answer","Answer: b
Explanation: Modifying only the affected parts of the materialized view is called as incremental view maintenance. It is much more efficient than ordinary view management. "
426,"4.	Which of the following is a type of materialized view management?
a)	Incremental view management
b)	Immediate view management
c)	Deferred view management
d)	All of the mentioned
View Answer","Answer: d
Explanation: Incremental, immediate and deferred are all different types of materialized view management techniques. Most database systems perform immediate view management. "
427,"5.	What are differentials in view management?
a)	The differences between relations
b)	The changes made to a relation
c)	The  changes made to an expression
d)	More than one of the mentioned
View Answer","Answer: d
Explanation: The changes made to a relation or and expression are known as differentials in materialized view management."
428,"6.	The sequence of queries that reflect the typical load on the system are known as ________
a)	Efficacies
b)	Workload
c)	Selection
d)	Balancers
View Answer","Answer: b
Explanation: The sequence of queries that reflect the typical workload on the system are known as workload.  "
429,"7.	The problem of an update affecting the execution of a query associated with the update is known as the _________
a)	Updation problem
b)	Incremental problem
c)	Halloween problem
d)	Optimization problem
View Answer","Answer: c
Explanation: The problem of an update affecting the execution of a query associated with the update is known as the Halloween problem. This was because it was first recognized on the Halloween day at IBM. "
430,"8.	Reducing the complexity of complex queries by similarly handling sub-queries is known as ______
a)	Complex query handling
b)	Multi query optimization
c)	Complex query optimization
d)	Parametric query optimization
View Answer","Answer: b
Explanation: Reducing the complexity of complex queries by similarly handling sub-queries is known as multi query optimization. "
431,"9.	Which of the following is a multi-query optimization technique
a)	Shared scan optimization
b)	Parametric query optimization
c)	Index optimization
d)	All of the mentioned
View Answer","Answer: a
Explanation: Shared scan optimization is a multi query optimization technique. "
432,"10.	If a query is optimized without providing specific values for its parameters the technique is called __________
a)	Complex query handling
b)	Multi query optimization
c)	Complex query optimization
d)	Parametric query optimization
View Answer","Answer: d
Explanation: If a query is optimized without providing specific values for its parameters the technique is called parametric query optimization. "
433,"1.	Collections of operations that form a single logical unit of work are called __________
a)	Views
b)	Networks
c)	Units
d)	Transactions
View Answer","Answer: d
Explanation: Collections of operations that form a single logical unit of work are called transactions. A database system must ensure proper execution of transactions. "
434,"2.	The “all-or-none” property is commonly referred to as _________
a)	Isolation
b)	Durability
c)	Atomicity
d)	None of the mentioned
View Answer","Answer: c
Explanation: The all or none policy is commonly referred to as atomicity. It ensures that a work is either completed or not completed and there are no intermediate stages. "
435,"3.	Which of the following is a property of transactions?
a)	Atomicity
b)	Durability
c)	Isolation
d)	All of the mentioned
View Answer","Answer: d
Explanation: Atomicity, Durability and Isolation are all properties of transactions. "
436,"4.	Execution of translation in isolation preserves the _________ of a database
a)	Atomicity
b)	Consistency
c)	Durability
d)	All of the mentioned
View Answer","Answer: b
Explanation: Execution of translation in isolation preserves the consistency of a database. It ensures that no other transaction is running concurrently. "
437,"5.	Which of the following is not a property of a transaction?
a)	Atomicity
b)	Simplicity
c)	Isolation
d)	Durability
View Answer","Answer: b
Explanation: Simplicity is not a property of a transaction. Atomicity, Isolation, Durability are all parts of ACID properties. "
438,"6.	Which of the following systems is responsible for ensuring durability?
a)	Recovery system
b)	Atomic system
c)	Concurrency control system
d)	Compiler system
View Answer","Answer: a
Explanation: The recovery system is responsible for the maintenance of durability. In addition, it also ensures atomicity. "
439,"7.	Which of the following systems is responsible for ensuring isolation?
a)	Recovery system
b)	Atomic system
c)	Concurrency control system
d)	Compiler system
View Answer","Answer: c
Explanation: The concurrency control system is responsible for ensuring isolation in a database system. "
440,"8.	State true or false: Information residing in the volatile storage does not usually survive system crashes
a)	True
b)	False
View Answer","Answer: a
Explanation: Information residing in the volatile storage does not usually survive system crashes but the information in stable storage can survive system crashes efficiently. "
441,"9.	A transaction that has not been completed successfully is called as _______
a)	Compensating transaction
b)	Aborted transaction
c)	Active transaction
d)	Partially committed transaction
View Answer","Answer: b
Explanation: Aborted transaction is a state after the transaction has been rolled back and the database has been restored to the state prior to the transaction. "
442,"10.	Which of the following is not a transaction state?
a)	Active
b)	Partially committed
c)	Failed
d)	Compensated
View Answer","Answer: d
Explanation: Compensated is not a transaction state. But active, partially committed and failed are different states of a transaction. "
443,"11.	The execution sequences in concurrency control are termed as ________
a)	Serials
b)	Schedules
c)	Organizations
d)	Time tables
View Answer","Answer: b
Explanation: The execution sequences in concurrency control are known as schedules. "
444,"12.	The scheme that controls the interaction between executing transactions is called as _____
a)	Concurrency control scheme
b)	Multiprogramming scheme
c)	Serialization scheme
d)	Schedule scheme
View Answer","Answer: a
Explanation: The scheme that controls the interaction between executing transactions is called as concurrency control scheme. "
445,"1.	I and J are _________ if they are operations by different transactions on the same data item, and at least one of them is a write operation.
a)	Conflicting
b)	Overwriting
c)	Isolated
d)	Durable
View Answer","Answer: a
Explanation: I and J are conflicting if they are operations by different transactions on the same data item, and at least one of them is a write operation. "
446,"2.	If a schedule S can be transformed into a schedule S’ by a series of swaps of non-conflicting instructions, then S and S’ are
a)	Non conflict equivalent
b)	Equal
c)	Conflict equivalent
d)	Isolation equivalent
View Answer","Answer: c
Explanation: If a schedule S can be transformed into a schedule S’ by a series of swaps of non-conflicting instructions, then S and S’ are conflict equivalent. Not all serial schedules are conflict equivalent to each other. "
447,"3.	A schedule is __________ if it is conflict equivalent to a serial schedule.
a)	Conflict serializable
b)	Conflicting
c)	Non serializable
d)	None of the mentioned
View Answer","Answer: a
Explanation: A schedule is conflict serializable if it is conflict equivalent to a serial schedule. The concept of conflict equivalence leads to the concept. "
448,"4.	The set of ________ in a precedence graph consists of all the transactions participating in the schedule
a)	Vertices
b)	Edges
c)	Directions
d)	None of the mentioned
View Answer","Answer: a
Explanation: The set of vertices in a precedence graph consists of all the transactions participating in the schedule. Precedence graph is a simple and efficient way of determining conflict serializability of the schedule. "
449,"5.	A ___________of the transactions can be obtained by finding a linear order consistent with the partial order of the precedence graph.
a)	Serializability order
b)	Direction graph
c)	Precedence graph
d)	Scheduling scheme
View Answer","Answer: a
Explanation: A Serializability order of the transactions can be obtained by finding a linear order consistent with the partial order of the precedence graph. This process is called as topological sorting."
450,"6.	State true or false: If I = read(Q) and J = read(Q) then the order of I and J does not matter.
a)	True
b)	False
View Answer","Answer: a
Explanation: If I = read(Q) and J = read(Q) then the order of I and J does not matter because both I  and J are read operations on the query. "
451,"7.	State true or false: If I = read(Q) and J = write(Q) then the order of I and J does not matter.
a)	True
b)	False
View Answer","Answer: b
Explanation: If I = read(Q) and J = write(Q) then the order of I and J matters because both I  and J are different operations on the query. The order of execution determines the state of the database that is being read or written. "
452,"8.	Which of the following is the most expensive method?
a)	Timestamping
b)	Plain locking
c)	Predicate locking
d)	Snapshot isolation
View Answer","Answer: c
Explanation: Predicate locking is the most expensive method and is generally not used in most databases."
453,"1.	A transaction that performs only one operation is called as a _________
a)	Partial schedule
b)	Complete schedule
c)	Dependent schedule
d)	Independent schedule
View Answer","Answer: a
Explanation: A transaction that performs only one operation is called as a partial schedule because we don’t include commit or rollback operations on them. "
454,"2.	The phenomenon in which one failure leads to a series of transaction rollbacks is called as ________
a)	Cascading rollback
b)	Cascadeless rollback
c)	Cascade cause
d)	None of the mentioned
View Answer","Answer: a
Explanation: The phenomenon in which one failure leads to a series of transaction rollbacks is called as cascading rollback. B=It is named so because one failure causes the rollback of several other transactions serially."
455,"3.	State true or false: Every cascadeless schedule is also recoverable
a)	True
b)	False
View Answer","Answer: a
Explanation: Every cascadeless schedule is also recoverable because in a cascadeless schedule, the commit operations occur in the same sequence as that of write and read operations of two transactions respectively."
456,"4.	A ___________ is one where, for each pair of transactions Ti and Tj such that Tj reads a data item previously written by Ti , the commit operation of Ti appears before the commit operation of Tj
a)	Partial schedule
b)	Dependent schedule
c)	Recoverable schedule
d)	None of the mentioned
View Answer","Answer: c
Explanation:  A Recoverable schedule is one where, for each pair of transactions Ti and Tj such that Tj reads a data item previously written by Ti , the commit operation of Ti appears before the commit operation of Tj."
457,"5.	State true or false: Transactions can only run serially
a)	True
b)	False
View Answer","Answer: b
Explanation: Transactions are safer run serially but can also be run concurrently."
458,"6.	Which of the following are the advantages of transaction concurrency?
a)	Increased throughput
b)	Increased utilization
c)	Reduces average response time
d)	All of the mentioned
View Answer","Answer: d
Explanation: Concurrency in transactions allow increased throughput, utilization. They also reduce average response time."
459,"7.	The average time for a transaction to be completed after it has been submitted is called as __________
a)	Minimum response time
b)	Average response time
c)	Average reaction time
d)	Minimum reaction time
View Answer","Answer: b
Explanation: The average time for a transaction to be completed after it has been submitted is called as Average response time. This gets decreased when concurrency is used in transactions."
460,"8.	If a schedule is equivalent to a serial schedule, it is called as a _________
a)	Serializable schedule
b)	Equivalent schedule
c)	Committed schedule
d)	None of the mentioned
View Answer","Answer: a
Explanation: If a schedule is equivalent to a serial schedule, it is called as a Serializable schedule."
461,"9.	Which of the following is not a type of a schedule?
a)	Partial schedule
b)	Dependent schedule
c)	Recoverable schedule
d)	None of the mentioned
View Answer","Answer: d
Explanation: All of the mentioned schedules i.e. partial schedule, dependent schedule, recoverable schedule are different types of schedules."
