,Question,Answer
137,"8. A transaction completes its execution is said to be
a) Committed
b) Aborted
c) Rolled back
d) Failed
View Answer"," Answer: a
Explanation: A complete transaction always commits. "
138,"9. Which of the following is used to get back all the transactions back after rollback?
a) Commit
b) Rollback
c) Flashback
d) Redo
View Answer"," Answer: c
Explanation: None. "
139,"10. ______ will undo all statements up to commit?
a) Transaction
b) Flashback
c) Rollback
d) Abort
View AnswerSanfoundry Global Education & Learning Series – Database Management System."," Answer: c
Explanation: Flashback will undo all the statements and Abort will terminate the operation. "
140,"1. To include integrity constraint in an existing relation use :
a) Create table
b) Modify table
c) Alter table
d) Drop table
View Answer"," Answer: c
Explanation: SYNTAX – alter table table-name add constraint, where constraint can be any constraint on the relation. "
141,"2. Which of the following is not an integrity constraint?
a) Not null
b) Positive
c) Unique
d) Check ‘predicate’
View Answer"," Answer: b
Explanation: Positive is a value and not a constraint. "
142,"3.What will be the result of the query?
a) All statements executed
b) Error in create statement
c) Error in insert into Employee values(1006,Ted,Finance, );
d) Error in insert into Employee values(1008,Ross,Sales,20000);
View Answer"," Answer: d
Explanation: The not null specification prohibits the insertion of a null value for the attribute.
The unique specification says that no two tuples in the relation can be equal on all the listed attributes. "
143,"4.Inorder to ensure that the value of budget is non-negative which of the following should be used?
a) Check(budget>0)
b) Check(budget<0)
c) Alter(budget>0)
d) Alter(budget<0)
View Answer"," Answer: a
Explanation: A common use of the check clause is to ensure that attribute values satisfy specified conditions, in effect creating a powerful type system. "
144,"5. Foreign key is the one in which the ________ of one relation is referenced in another relation.
a) Foreign key
b) Primary key
c) References
d) Check constraint
View Answer"," Answer: b
Explanation: The foreign-key declaration specifies that for each course tuple, the department name specified in the tuple must exist in the department relation. "
145,"6.Which of the following is used to delete the entries in the referenced table when the tuple is deleted in course table?
a) Delete
b) Delete cascade
c) Set null
d) All of the mentioned
View Answer"," Answer: b
Explanation: The delete “cascades” to the course relation, deletes the tuple that refers to the department that was deleted. "
146,"7. Domain constraints, functional dependency and referential integrity are special forms of _________
a) Foreign key
b) Primary key
c) Assertion
d) Referential constraint
View Answer"," Answer: c
Explanation: An assertion is a predicate expressing a condition we wish the database to always satisfy. "
147,"8. Which of the following is the right syntax for the assertion?
a) Create assertion ‘assertion-name’ check ‘predicate’;
b) Create assertion check ‘predicate’ ‘assertion-name’;
c) Create assertions ‘predicates’;
d) All of the mentioned
View Answer"," Answer: a
Explanation: None. "
148,"9. Data integrity constraints are used to:
a) Control who is allowed access to the data
b) Ensure that duplicate records are not entered into the table
c) Improve the quality of data entered for a specific property (i.e., table column)
d) Prevent users from changing the values stored in the table
View Answer"," Answer: c
Explanation: None. "
149,"10. Which of the following can be addressed by enforcing a referential integrity constraint?
a) All phone numbers must include the area code
b) Certain fields are required (such as the email address, or phone number) before the record is accepted
c) Information on the customer must be known before anything can be sold to that customer
d) When entering an order quantity, the user must input a number and not some text (i.e., 12 rather than ‘a dozen’)
View AnswerSanfoundry Global Education & Learning Series – Database Management System."," Answer: c
Explanation: The information can be referred to and obtained. "
150,"1. Dates must be specified in the format
a) mm/dd/yy
b) yyyy/mm/dd
c) dd/mm/yy
d) yy/dd/mm
View Answer"," Answer: b
Explanation: yyyy/mm/dd is the default format in sql. "
151,"2. A ________ on an attribute of a relation is a data structure that allows the database system to find those tuples in the relation that have a specified value for that attribute efficiently, without scanning through all the tuples of the relation.
a) Index
b) Reference
c) Assertion
d) Timestamp
View Answer"," Answer: a
Explanation: Index is the reference to the tuples in a relation. "
152,"3. Here which one denotes the relation for which index is created?
a) StudentID_index
b) ID
c) StudentID
d) Student
View Answer"," Answer: d
Explanation: The statement creates an index named studentID index on the attribute ID of the relation student. "
153,"4. Which of the following is used to store movie and image files?
a) Clob
b) Blob
c) Binary
d) Image
View Answer"," Answer: b
Explanation: SQL therefore provides large-object data types for character data (clob) and binary data (blob). The letters “lob” in these data types stand for “Large OBject”."
154,"5. The user defined data type can be created using
a) Create datatype
b) Create data
c) Create definetype
d) Create type
View Answer"," Answer: d
Explanation: The create type clause can be used to define new types.Syntax : create type Dollars as numeric(12,2) final; ."
155,"6. Values of one type can be converted to another domain using which of the following?
a) Cast
b) Drop type
c) Alter type
d) Convert
View Answer"," Answer: a
Explanation:  Example of cast :cast (department.budget to numeric(12,2)). SQL provides drop type and alter type clauses to drop or modify types that have been created earlier. "
156,"7.In order to ensure that an instructor’s salary domain allows only values greater than a specified value use:
a) Value>=30000.00
b) Not null;
c) Check(value >= 29000.00);
d) Check(value)
View Answer"," Answer: c
Explanation: Check(value ‘condition’) is the syntax. "
157,"8. Which of the following closely resembles Create view?
a) Create table . . .like
b) Create table . . . as
c) With data
d) Create view as
View Answer"," Answer: b
Explanation: The ‘create table . . . as’ statement closely resembles the create view statement and both are defined by using queries. The main difference is that the contents of the table are set when the table is created, whereas the contents of a view always reflect the current query result. "
158,"9. In contemporary databases, the top level of the hierarchy consists of ______ each of which can contain _____
a) Catalogs, schemas
b) Schemas, catalogs
c) Environment, schemas
d) Schemas, Environment
View Answer"," Answer: a
Explanation: None. "
