,Question,Answer
102,"3. The ________ keyword is used to access attributes of preceding tables or subqueries in the from clause.
a) In
b) Lateral
c) Having
d) With
View Answer","Answer: b
Explanation: Select name, salary, avg salary from instructor I1, lateral (select avg(salary) as avg salary from instructor I2 where I2.dept name= I1.dept name);
Without the lateral clause, the subquery cannot access the correlation variable I1 from the outer query."
103,"4. Which of the following is not an aggregate function?
a) Avg
b) Sum
c) With
d) Min
View Answer","Answer: c
Explanation: With is used to create temporary relation and its not an aggregate function."
104,"5. If we do want to eliminate duplicates, we use the keyword __________in the aggregate expression.
a) Distinct
b) Count
c) Avg
d) Primary key
View Answer","Answer: a
Explanation: Distinct keyword is used to select only unique items from the relation."
105,"6. All aggregate functions except __________ ignore null values in their input collection.
a) Count(attribute)
b) Count(*)
c) Avg
d) Sum
View Answer","Answer: a
Explanation: * is used to select all values including null."
106,"7. A Boolean data type that can take values true, false, and ____________
a) 1
b) 0
c) Null
d) Unknown
View Answer","Answer: d
Explanation: Unknown values do not take null value but it is not known."
107,"8. Which of the following should be used to find all the courses taught in the Fall 2009 semester but not in the Spring 2010 semester?
a)b)","Answer: a
Explanation: Aggregate function can be used inside nested subqueries."
108,"9. The phrase “greater than at least one” is represented in SQL by ___________
a) < all
b) < some
c) > all
d) > some
View Answer","Answer: d
Explanation: > some takes at lest one value above it."
109,"10. We can test for the nonexistence of tuples in a subquery by using the __________ construct.
a) Not exist
b) Not exists
c) Exists
d) Exist
View Answer","Answer: b
Explanation: Exists is used to check for the existence of tuples."
110,"1. Which of the following command is used to get child items in powershell?
a) Get-Child
b) Set-Alias
c) Get-Command
d) Get-ChildItem
View Answer","Answer: d
Explanation: Get-ChildItem is used to get the contents of a folder or registry key."
111,"2. Point out the wrong statement.
a) Get-Command retrieve basic information about a command
b) Trace-Command trace an expression or command
c) Get-Content delete content from a file
d) None of the mentioned
View Answer","Answer: c
Explanation:  Clear-Content remove content from a file/item."
112,"3.___________ convert object properties into CSV objects.
a) ConvertFrom-CSV
b) Convert-CSV
c) ConvertFromCSV
d) All of the mentioned
View Answer","Answer: a
Explanation:   ConvertFrom-CSV convert object properties (in CSV format) into CSV objects."
113,"4. What will be the output of the following code?a) Text editor with “Hello world” scripted
b) Text editor with “Hello” scripted
c) Text editor with no script
d) All of the mentioned
View Answer","Answer: c
Explanation: Code will bring up your text editor window so you can begin scripting with zero characters."
114,"5. Point out the wrong statement.
a) The first PowerShell cmdlet every administrator should learn is Get-Command
b) Get-Event is used to find events in the PowerShell event queue
c) Limit-EventLog is used to limit the size of the event log
d) None of the mentioned
View Answer","Answer: a
Explanation: The first PowerShell cmdlet every administrator should learn is Get-Help.You can use this command to get help with any other command."
115,"6. Syntax for viewing the methods and properties we can pipe our output to Get-Member by ______________
a) Get-Process
b) Get-Member
c) Get-Process | Get-Member
d) All of the mentioned
View Answer","Answer: c
Explanation: The Get-Process cmdlet gets the processes on a local or remote computer."
116,"7. Unrestricted execution policy can be set up in SQL Server can be done using __________
a) Set-ExecutionPolicy Unrestricted
b) Set-Policy Unrestricted
c) Set-Policy Unrestricted
d) None of the mentioned
View Answer","Answer: a
Explanation: Unrestricted removes all restrictions from the execution policy."
117,"8. Code for creating an HTML report that lists the name of each service along with its status is __________
a) Get-Ser | ConvertTo-HTML -Property Name, Status > C:\services.htm
b) Get-Service | Property Name, Status > C:\services.htm
c) Get-Service | ConvertTo-HTML -Property Name, Status > C:\services.htm
d) All of the mentioned
View Answer","Answer: c
Explanation: ConvertTo-HTML is helpful to create a report so that you can send to someone."
118,"9. Which of the following code list all the log files in Window?
a)b)","Answer: c
Explanation:  -Include and -recurse can list all the log files under the Windows folder."
119,"10. Which of the following code snippet will return output as false?
a)b)","Answer: b
Explanation: -is and -isnot are used to compare a variable or data literal with a given type."
120,"1. Which of the following is a set function?
a) RANK
b) NTILE
c) Window
d) All of the mentioned
View Answer","Answer: d
Explanation: The word ‘window’ is used to refer to the set of rows that the function works on."
121,"2. Point out the correct statement.
a) Windowing functions were added to the standard SQL:2003
b) Windowing functions were added to the standard SQL:2008
c) Windowing functions were added to the standard SQL:2012
d) Windowing functions were added to the standard SQL:2014
View Answer","Answer: a
Explanation: Windowing functions were added to the standard SQL:2003 that is managed by the ISO and it was specified in more detail in SQL:2008."
122,"3. Windowing function was added in which of the following versions of SQL Server?
a) 2003
b) 2005
c) 2008
d) None of the mentioned
View Answer","Answer: c
Explanation: SQL Server has had only a partial implementation up to now, but it has come up in SQL 2012."
123,"4. Which is the most important benefit of window function?
a) Aggregation
b) Association
c) Generalization
d) All of the mentioned
View Answer","Answer: a
Explanation: Most important benefit of window functions is that we can access the detail of the rows from an aggregation."
124,"5. Point out the wrong statement related to window function.
a) They are used to provide details of a backup plans
b) They are used to provide details of an aggregation
c) They are used to provide details of an aggregation
d) None of the mentioned
View Answer","Answer: b
Explanation: Window functions belong to a type of function known as a ‘set function."
125,"6. Which of the function is not a ranking window function?
a) RANK
b) NTILE
c) ROW_NUMBER
d) None of the mentioned
View Answer","Answer: a
Explanation: Since SQL Server 2005 we have had support for some window functions, they are: ROW_NUMBER, RANK, DENSE_RANK and NTILE."
126,"7. Which of the following is not a type of window function?
a) Ranking window function
b) Associate window function
c) Analytic window functions
d) All of the mentioned
View Answer","Answer: b
Explanation: There is an aggregate window function available in SQL Server."
127,"8. How many types of window functions are present in SQL Server?
a) 3
b) 4
c) 5
d) 6
View Answer","Answer: a
Explanation: Window functions are distinguished by the presence of an OVER() clause and come in three varieties."
128,"9. Which of the following function is an analytic window function?
a) LAG
b) LEAD
c) FIRST_VALUE
d) None of the mentioned
View Answer","Answer: b
Explanation:  There are 8 analytic window functions in SQL Server 2012."
129,"10. LAST_VALUE comes in the category of _____________
a) Ranking window function
b) Associate window function
c) Analytic window functions
d) All of the mentioned
View AnswerSanfoundry Global Education & Learning Series – SQL Server.","Answer: c
Explanation: The analytic window functions are new for SQL Server 2012."
130,"1. Which of the following is not a ranking function?
a) RANK
b) NTILE
c) ROW_NUMBER
d) All of the mentioned
View Answer","Answer: d
Explanation: Ranking functions are a subset of the built in functions in SQL Server."
131,"2. Point out the wrong statement.
a) The ROW_NUMBER function simply assigns sequential numbering to the records of a result-set or to the records within groups of a result-set
b) OVER clause is not required in all the ranking functions
c) SQL Server introduced four different ranking functions
d) All of the mentioned
View Answer","Answer: b
Explanation: OVER clause is required in all the ranking functions and with that you specify the partitioning and ordering of records before the ranking functions are evaluated."
132,"3. Which of the following is the simplest ranking function?
a) RANK
b) NTILE
c) ROW_NUMBER
d) None of the mentioned
View Answer","Answer: c
Explanation: The ROW_NUMBER ranking function is the simplest of the ranking functions.Its purpose in life is to provide consecutive numbering of the rows in the result set by the order selected in the OVER clause for each partition specified in the OVER clause."
133,"4. Which of the clause is not mandatory?
a) OVER clause
b) ORDER BY clause
c) PARTITION BY clause
d) All of the mentioned
View Answer","Answer: c
Explanation: PARTITION BY clause is not mandatory and if you don’t specify it all the records of the result-set will be considered as a part of single record group."
